City,Latitude,Longitudes,Elevation,Date,Precipitation,Temperature,HCHO_reading
Kurunegala Proper,7.467,80.367,116.0,2021-06-14,1.73,79,2.1153611499698566e-06
Kurunegala Proper,7.467,80.367,116.0,2021-09-07,0.19,81,0.00010736055246554104
Colombo Proper,6.9,79.867,7.0,2019-07-09,0.28,81,0.0001055787528170742
Colombo Proper,6.9,79.867,7.0,2020-05-18,0.1,86,0.00034385997744956146
Kurunegala Proper,7.467,80.367,116.0,2019-01-21,0.0,82,0.00019597891944758412
Kurunegala Proper,7.467,80.367,116.0,2019-10-15,0.0,81,0.0002140748191416298
Kurunegala Proper,7.467,80.367,116.0,2020-02-29,0.0,83,0.00024300953161965157
Kurunegala Proper,7.467,80.367,116.0,2020-11-25,0.32,80,0.00011119519167829817
Kurunegala Proper,7.467,80.367,116.0,2022-05-12,0.55,82,9.227663040856734e-05
Kurunegala Proper,7.467,80.367,116.0,2023-02-21,0.0,82,0.0001224639433683271
Kurunegala Proper,7.467,80.367,116.0,2023-04-10,0.0,85,0.0001983280086824596
Colombo Proper,6.9,79.867,7.0,2019-01-16,0.0,82,0.00011810622508150202
Colombo Proper,6.9,79.867,7.0,2019-03-11,0.0,84,0.00024013090505699768
Colombo Proper,6.9,79.867,7.0,2019-05-27,0.1,86,0.00013688992504868347
Colombo Proper,6.9,79.867,7.0,2019-07-02,0.02,85,8.080856806689084e-05
Colombo Proper,6.9,79.867,7.0,2019-10-08,1.04,81,0.00014166481824307681
Colombo Proper,6.9,79.867,7.0,2019-10-24,0.54,77,0.00015775233405289458
Colombo Proper,6.9,79.867,7.0,2020-09-25,1.13,78,9.083355908411852e-05
Kurunegala Proper,7.467,80.367,116.0,2019-07-03,0.07,86,9.606986007138547e-05
Kurunegala Proper,7.467,80.367,116.0,2020-04-05,1.09,85,0.00019974044355345152
Kurunegala Proper,7.467,80.367,116.0,2020-10-18,0.0,83,9.813219954829891e-05
Kurunegala Proper,7.467,80.367,116.0,2021-03-20,0.0,81,0.00010640868138989639
Kurunegala Proper,7.467,80.367,116.0,2021-05-08,1.72,84,0.000187179706453908
Kurunegala Proper,7.467,80.367,116.0,2022-01-02,0.09,81,7.252902123004707e-05
Kurunegala Proper,7.467,80.367,116.0,2023-04-27,0.14,82,8.264816214422815e-05
Colombo Proper,6.9,79.867,7.0,2019-01-02,0.0,78,0.00026255221719685945
Colombo Proper,6.9,79.867,7.0,2019-08-12,0.0,81,0.00012765852783427263
Colombo Proper,6.9,79.867,7.0,2019-11-11,0.0,81,0.0002464783486751575
Colombo Proper,6.9,79.867,7.0,2020-04-18,0.0,83,0.00021453794530686005
Colombo Proper,6.9,79.867,7.0,2020-06-03,0.02,85,4.184015518299238e-05
Kurunegala Proper,7.467,80.367,116.0,2019-02-07,0.0,85,0.00029476620470321175
Kurunegala Proper,7.467,80.367,116.0,2020-05-02,0.08,87,0.00013784271578801062
Kurunegala Proper,7.467,80.367,116.0,2021-06-29,0.0,82,0.00010286160468719202
Kurunegala Proper,7.467,80.367,116.0,2022-09-29,0.0,82,9.577412493416495e-05
Kurunegala Proper,7.467,80.367,116.0,2022-11-05,0.33,77,0.00015715014210566867
Kurunegala Proper,7.467,80.367,116.0,2023-09-12,0.46,81,9.898586857580315e-05
Colombo Proper,6.9,79.867,7.0,2019-06-01,0.0,86,7.067572073902713e-05
Kurunegala Proper,7.467,80.367,116.0,2020-08-04,0.0,81,0.00014221287590015906
Kurunegala Proper,7.467,80.367,116.0,2020-08-12,0.0,82,3.693764780972165e-05
Kurunegala Proper,7.467,80.367,116.0,2022-03-12,0.0,80,7.402310403540573e-05
Kurunegala Proper,7.467,80.367,116.0,2023-06-18,0.36,80,0.00019549836800926884
Kurunegala Proper,7.467,80.367,116.0,2023-07-20,0.17,83,6.297689756750348e-05
Kurunegala Proper,7.467,80.367,116.0,2023-08-25,0.0,84,0.00017683619048078177
Kurunegala Proper,7.467,80.367,116.0,2023-09-14,0.31,78,9.666682341938977e-05
Colombo Proper,6.9,79.867,7.0,2019-02-17,0.0,83,0.0001262731392288914
Colombo Proper,6.9,79.867,7.0,2019-03-03,0.0,84,0.00029341402764377007
Colombo Proper,6.9,79.867,7.0,2019-04-22,0.4,82,0.00017112056955932386
Colombo Proper,6.9,79.867,7.0,2019-07-22,0.0,83,0.00010588073448640557
Colombo Proper,6.9,79.867,7.0,2020-05-17,0.0,87,0.00029547002041530366
Colombo Proper,6.9,79.867,7.0,2020-06-02,0.0,85,0.00013343143068490253
Colombo Proper,6.9,79.867,7.0,2020-07-23,0.19,80,0.00019672187255181554
Colombo Proper,6.9,79.867,7.0,2020-08-07,0.71,81,6.316635041576776e-05
Colombo Proper,6.9,79.867,7.0,2020-09-30,0.05,81,8.244857917489247e-05
Kurunegala Proper,7.467,80.367,116.0,2019-11-27,0.04,83,0.00011884121874388807
Kurunegala Proper,7.467,80.367,116.0,2019-12-25,0.0,81,9.88279338908896e-05
Kurunegala Proper,7.467,80.367,116.0,2020-06-10,0.15,83,5.685311808209741e-05
Kurunegala Proper,7.467,80.367,116.0,2021-01-25,0.0,79,7.792052018660648e-05
Kurunegala Proper,7.467,80.367,116.0,2021-06-18,0.0,85,0.00010205563404998944
Kurunegala Proper,7.467,80.367,116.0,2021-08-02,0.0,82,0.00015363641052750662
Kurunegala Proper,7.467,80.367,116.0,2022-04-15,0.0,85,7.330851975580321e-05
Kurunegala Proper,7.467,80.367,116.0,2022-07-26,0.0,82,0.0002559684559299787
Kurunegala Proper,7.467,80.367,116.0,2023-06-07,0.0,82,0.0001560718984224469
Kurunegala Proper,7.467,80.367,116.0,2023-07-12,0.0,83,0.00018536580322849017
Colombo Proper,6.9,79.867,7.0,2019-06-16,0.0,85,0.00015855090394579168
Colombo Proper,6.9,79.867,7.0,2019-08-09,0.28,79,0.00019904008751396923
Colombo Proper,6.9,79.867,7.0,2020-06-28,0.03,84,9.694238940661947e-05
Kurunegala Proper,7.467,80.367,116.0,2019-10-17,0.45,80,7.891319694176466e-05
Kurunegala Proper,7.467,80.367,116.0,2020-02-27,0.0,85,0.00018527849426214346
Kurunegala Proper,7.467,80.367,116.0,2020-04-29,0.01,86,0.00018879551408809337
Kurunegala Proper,7.467,80.367,116.0,2022-01-26,0.06,78,0.00017403343804196414
Kurunegala Proper,7.467,80.367,116.0,2022-04-19,0.0,84,7.416343473556309e-05
Kurunegala Proper,7.467,80.367,116.0,2022-05-16,0.05,80,0.00011792538978792662
Kurunegala Proper,7.467,80.367,116.0,2023-08-06,0.0,83,8.690916246868445e-05
Kurunegala Proper,7.467,80.367,116.0,2023-11-05,3.22,79,0.00010088574174265248
Kurunegala Proper,7.467,80.367,116.0,2023-12-07,0.0,82,0.00017059924889672404
Kurunegala Proper,7.467,80.367,116.0,2023-12-28,0.29,79,0.0001029299285319411
Colombo Proper,6.9,79.867,7.0,2019-04-05,0.0,87,0.00016940115779261132
Colombo Proper,6.9,79.867,7.0,2019-04-18,0.99,82,0.00019278190631266765
Colombo Proper,6.9,79.867,7.0,2019-04-27,0.0,84,9.636821319365263e-05
Colombo Proper,6.9,79.867,7.0,2020-02-22,0.0,86,0.00013769388920409817
Colombo Proper,6.9,79.867,7.0,2020-02-27,0.0,85,0.0003476997340625563
Colombo Proper,6.9,79.867,7.0,2020-07-01,0.01,85,8.496655202105822e-05
Colombo Proper,6.9,79.867,7.0,2020-07-07,0.46,85,8.296585183667832e-05
Kurunegala Proper,7.467,80.367,116.0,2019-11-11,0.24,83,0.00020419400197078965
Kurunegala Proper,7.467,80.367,116.0,2019-12-29,0.0,82,0.00010387610185203908
Kurunegala Proper,7.467,80.367,116.0,2020-01-17,0.0,84,8.099271258298039e-05
Kurunegala Proper,7.467,80.367,116.0,2021-10-11,0.93,79,2.770509774376262e-05
Kurunegala Proper,7.467,80.367,116.0,2023-02-15,0.0,79,0.00020184503634725827
Kurunegala Proper,7.467,80.367,116.0,2023-02-16,0.0,79,0.0002787444004212885
Colombo Proper,6.9,79.867,7.0,2019-05-07,0.0,86,0.00011748760394396071
Colombo Proper,6.9,79.867,7.0,2019-10-13,0.11,81,0.00014986127269068453
Kurunegala Proper,7.467,80.367,116.0,2020-02-06,0.0,82,0.00028711971623830924
Kurunegala Proper,7.467,80.367,116.0,2020-04-20,0.09,86,0.00014754448913215546
Kurunegala Proper,7.467,80.367,116.0,2021-02-14,0.0,83,0.00017123243791507573
Kurunegala Proper,7.467,80.367,116.0,2021-09-18,0.01,82,6.747125059994637e-05
Kurunegala Proper,7.467,80.367,116.0,2021-10-14,0.0,82,8.262879444070969e-05
Kurunegala Proper,7.467,80.367,116.0,2023-09-15,0.84,81,9.55073008411831e-05
Colombo Proper,6.9,79.867,7.0,2019-02-24,0.0,82,0.00023629898517163697
Kurunegala Proper,7.467,80.367,116.0,2019-01-07,0.0,80,0.00019190566681902724
Kurunegala Proper,7.467,80.367,116.0,2020-08-19,0.0,83,0.0001012003282957127
Kurunegala Proper,7.467,80.367,116.0,2020-10-21,0.08,81,8.240323790542259e-05
Kurunegala Proper,7.467,80.367,116.0,2020-10-27,0.0,83,0.00019523108898517725
Kurunegala Proper,7.467,80.367,116.0,2021-03-19,0.0,83,0.00013102390719234712
Kurunegala Proper,7.467,80.367,116.0,2022-05-02,0.0,86,0.00019684188391108515
Kurunegala Proper,7.467,80.367,116.0,2022-08-26,0.0,79,8.84909175437627e-05
Kurunegala Proper,7.467,80.367,116.0,2023-03-23,0.0,80,0.00011399611964382359
Colombo Proper,6.9,79.867,7.0,2019-02-02,0.0,82,0.00027557289956433526
Colombo Proper,6.9,79.867,7.0,2020-03-21,0.24,84,0.00015962987092526737
Kurunegala Proper,7.467,80.367,116.0,2019-03-06,0.0,86,0.0001580027758568156
Kurunegala Proper,7.467,80.367,116.0,2020-11-02,0.0,83,0.00024413029096656606
Kurunegala Proper,7.467,80.367,116.0,2021-01-26,0.0,79,0.00017742013182910966
Kurunegala Proper,7.467,80.367,116.0,2021-12-11,0.0,82,9.06054503434827e-05
Kurunegala Proper,7.467,80.367,116.0,2023-03-15,0.03,81,0.00017468446427166238
Kurunegala Proper,7.467,80.367,116.0,2023-03-20,0.0,82,0.00014810920827354734
Kurunegala Proper,7.467,80.367,116.0,2023-05-20,0.0,85,0.0002570704039150931
Kurunegala Proper,7.467,80.367,116.0,2023-12-20,0.36,80,0.00015665196719759372
Colombo Proper,6.9,79.867,7.0,2019-03-26,0.0,83,0.0002631266925609883
Colombo Proper,6.9,79.867,7.0,2019-07-19,0.0,83,9.65968148019484e-05
Colombo Proper,6.9,79.867,7.0,2019-10-06,0.02,79,0.00010333933307300208
Colombo Proper,6.9,79.867,7.0,2020-05-15,0.12,83,0.00019869010634678808
Kurunegala Proper,7.467,80.367,116.0,2019-03-25,0.0,87,0.00019216819110264114
Kurunegala Proper,7.467,80.367,116.0,2019-11-01,0.01,87,0.00017747683472119077
Kurunegala Proper,7.467,80.367,116.0,2020-12-02,0.38,76,0.0001632906372356174
Kurunegala Proper,7.467,80.367,116.0,2021-03-10,0.0,81,0.000198639701010298
Kurunegala Proper,7.467,80.367,116.0,2021-12-16,0.08,80,5.013190764929682e-05
Kurunegala Proper,7.467,80.367,116.0,2021-12-26,0.0,78,8.383547673609246e-05
Kurunegala Proper,7.467,80.367,116.0,2022-01-30,0.01,81,0.00021192009946645693
Kurunegala Proper,7.467,80.367,116.0,2022-08-07,0.02,80,8.799243363176355e-05
Kurunegala Proper,7.467,80.367,116.0,2023-01-15,0.0,80,0.00022698298180590752
Kurunegala Proper,7.467,80.367,116.0,2023-12-09,0.41,80,6.946933656922303e-05
Colombo Proper,6.9,79.867,7.0,2020-02-26,0.0,85,0.0004184539985649566
Colombo Proper,6.9,79.867,7.0,2020-03-30,0.01,84,0.00023423400601855864
Colombo Proper,6.9,79.867,7.0,2020-08-30,0.0,85,0.00016019708677858895
Kurunegala Proper,7.467,80.367,116.0,2019-04-12,0.55,92,0.00023470977033008788
Kurunegala Proper,7.467,80.367,116.0,2019-06-07,0.04,84,0.00010619048287529515
Kurunegala Proper,7.467,80.367,116.0,2019-11-24,0.0,81,0.00010006938201613027
Kurunegala Proper,7.467,80.367,116.0,2019-12-24,0.0,83,0.00010720197774631121
Kurunegala Proper,7.467,80.367,116.0,2020-03-08,0.0,85,0.0002944688357918845
Kurunegala Proper,7.467,80.367,116.0,2020-08-29,0.0,84,0.00010691642300857076
Kurunegala Proper,7.467,80.367,116.0,2021-06-20,0.0,83,0.00016201626472368664
Kurunegala Proper,7.467,80.367,116.0,2021-11-06,0.02,78,7.068748511303741e-05
Kurunegala Proper,7.467,80.367,116.0,2021-11-30,3.35,78,0.00021372930554724808
Kurunegala Proper,7.467,80.367,116.0,2022-06-09,0.08,81,0.00011003069755820144
Kurunegala Proper,7.467,80.367,116.0,2022-07-04,0.01,82,0.0001115467461292375
Kurunegala Proper,7.467,80.367,116.0,2022-09-24,0.0,82,5.739785138355872e-05
Kurunegala Proper,7.467,80.367,116.0,2023-04-13,0.0,85,0.00020869149520401955
Kurunegala Proper,7.467,80.367,116.0,2023-07-07,0.0,81,9.92266054512315e-05
Colombo Proper,6.9,79.867,7.0,2019-02-27,0.0,83,0.00015420168428773197
Colombo Proper,6.9,79.867,7.0,2019-07-01,0.0,85,8.969739342465703e-05
Colombo Proper,6.9,79.867,7.0,2019-09-13,0.04,81,0.00012876849480281097
Kurunegala Proper,7.467,80.367,116.0,2019-02-25,0.0,85,8.145316466296842e-05
Kurunegala Proper,7.467,80.367,116.0,2019-05-13,0.0,88,0.00013296117546708006
Kurunegala Proper,7.467,80.367,116.0,2020-01-26,0.0,83,0.00017569756614218583
Kurunegala Proper,7.467,80.367,116.0,2021-02-28,0.0,83,0.00028930291125147544
Kurunegala Proper,7.467,80.367,116.0,2021-10-08,0.0,82,6.643048251109874e-05
Kurunegala Proper,7.467,80.367,116.0,2022-02-14,0.01,81,3.752973306505957e-05
Kurunegala Proper,7.467,80.367,116.0,2023-01-11,0.0,77,0.00011422852619861783
Kurunegala Proper,7.467,80.367,116.0,2023-04-03,0.0,81,0.0002003832028529575
Kurunegala Proper,7.467,80.367,116.0,2019-05-07,0.0,86,0.00016501232196064518
Kurunegala Proper,7.467,80.367,116.0,2019-09-14,0.0,84,8.642183024415497e-05
Kurunegala Proper,7.467,80.367,116.0,2019-10-12,0.04,84,0.0001360683970997413
Kurunegala Proper,7.467,80.367,116.0,2019-12-10,0.0,82,9.476626989700734e-05
Kurunegala Proper,7.467,80.367,116.0,2021-10-18,0.0,82,9.494833943257027e-05
Kurunegala Proper,7.467,80.367,116.0,2021-12-06,0.0,80,0.0001251269907662913
Kurunegala Proper,7.467,80.367,116.0,2023-06-06,0.01,85,0.0002044603512408797
Kurunegala Proper,7.467,80.367,116.0,2023-09-23,0.94,81,6.635926117417244e-05
Colombo Proper,6.9,79.867,7.0,2020-01-22,0.0,84,8.923695397071347e-05
Kurunegala Proper,7.467,80.367,116.0,2019-04-28,0.0,87,0.00019330940487097904
Kurunegala Proper,7.467,80.367,116.0,2019-06-03,0.0,85,5.326767952292086e-05
Kurunegala Proper,7.467,80.367,116.0,2020-12-19,0.69,79,1.4310953640372574e-05
Kurunegala Proper,7.467,80.367,116.0,2021-08-26,1.22,78,9.035121922467616e-05
Kurunegala Proper,7.467,80.367,116.0,2021-09-26,0.03,80,0.00020825915004947783
Kurunegala Proper,7.467,80.367,116.0,2022-04-13,0.61,80,0.0001152671637910259
Kurunegala Proper,7.467,80.367,116.0,2023-06-29,0.3,80,8.499657177828848e-05
Colombo Proper,6.9,79.867,7.0,2019-02-16,0.0,81,0.00020914931598496443
Colombo Proper,6.9,79.867,7.0,2019-05-01,1.15,87,9.747576626042275e-05
Kurunegala Proper,7.467,80.367,116.0,2019-04-03,0.0,87,0.0001856483874482169
Kurunegala Proper,7.467,80.367,116.0,2019-05-08,0.0,86,0.00014602771523159627
Kurunegala Proper,7.467,80.367,116.0,2019-11-18,0.0,83,0.0001560172117360029
Kurunegala Proper,7.467,80.367,116.0,2020-03-22,0.0,85,0.00010057129798161053
Kurunegala Proper,7.467,80.367,116.0,2021-04-18,0.0,79,0.00020592981348935892
Kurunegala Proper,7.467,80.367,116.0,2022-04-30,0.0,85,7.317965870818295e-06
Kurunegala Proper,7.467,80.367,116.0,2023-04-14,0.07,84,0.00013564724676001108
Colombo Proper,6.9,79.867,7.0,2019-07-05,0.0,85,9.391269191043181e-05
Colombo Proper,6.9,79.867,7.0,2019-08-08,1.23,81,0.00021746866963120645
Colombo Proper,6.9,79.867,7.0,2019-08-24,0.85,81,0.00015123070726030075
Colombo Proper,6.9,79.867,7.0,2019-10-16,1.53,79,0.00017682493990848228
Colombo Proper,6.9,79.867,7.0,2020-07-21,0.49,82,0.00011235383423131234
Kurunegala Proper,7.467,80.367,116.0,2019-07-19,0.23,83,0.00010484264915929976
Kurunegala Proper,7.467,80.367,116.0,2019-07-28,0.0,84,5.2299238364264276e-05
Kurunegala Proper,7.467,80.367,116.0,2019-08-01,0.0,85,0.00013953867546563195
Kurunegala Proper,7.467,80.367,116.0,2019-08-02,0.0,87,0.00010636408555159245
Kurunegala Proper,7.467,80.367,116.0,2019-12-04,0.19,78,0.00012616391599984349
Kurunegala Proper,7.467,80.367,116.0,2019-12-19,0.33,79,4.327723682569674e-05
Kurunegala Proper,7.467,80.367,116.0,2020-12-12,0.0,80,6.506944884799731e-05
Kurunegala Proper,7.467,80.367,116.0,2021-02-18,0.0,83,0.00019078656381855803
Kurunegala Proper,7.467,80.367,116.0,2021-03-21,1.2,81,0.00018534321769428543
Kurunegala Proper,7.467,80.367,116.0,2021-06-16,0.11,81,5.637100770172982e-05
Kurunegala Proper,7.467,80.367,116.0,2021-11-21,0.0,81,0.00011814250298561084
Kurunegala Proper,7.467,80.367,116.0,2021-12-24,0.0,79,4.820588246563597e-05
Kurunegala Proper,7.467,80.367,116.0,2022-12-02,0.09,80,0.00012984922705928313
Kurunegala Proper,7.467,80.367,116.0,2023-07-28,0.0,83,3.787490311961887e-05
Colombo Proper,6.9,79.867,7.0,2019-01-21,0.0,80,0.00038815493287396724
Colombo Proper,6.9,79.867,7.0,2019-05-24,1.63,82,0.0002034541375873218
Colombo Proper,6.9,79.867,7.0,2019-08-14,0.16,83,5.860973694382833e-05
Colombo Proper,6.9,79.867,7.0,2019-08-16,0.0,83,0.0001518158841662086
Colombo Proper,6.9,79.867,7.0,2020-01-23,0.0,84,0.00017678640409973264
Colombo Proper,6.9,79.867,7.0,2020-03-12,0.0,85,0.00022156388023530102
Colombo Proper,6.9,79.867,7.0,2020-06-15,0.0,86,0.00017803345080597886
Kurunegala Proper,7.467,80.367,116.0,2019-11-26,0.32,82,0.00012217431959796695
Kurunegala Proper,7.467,80.367,116.0,2020-04-12,0.0,83,0.00017311752453389042
Kurunegala Proper,7.467,80.367,116.0,2021-03-27,0.0,80,0.00012248388251513405
Kurunegala Proper,7.467,80.367,116.0,2021-10-07,0.0,82,2.434914625642563e-05
Kurunegala Proper,7.467,80.367,116.0,2021-11-13,0.24,78,6.529720874315602e-05
Kurunegala Proper,7.467,80.367,116.0,2022-02-13,0.25,76,9.455252089800745e-05
Kurunegala Proper,7.467,80.367,116.0,2022-09-28,0.0,80,0.00018834813012921032
Kurunegala Proper,7.467,80.367,116.0,2023-10-18,0.19,77,0.00011270443725435508
Colombo Proper,6.9,79.867,7.0,2019-06-21,0.14,84,0.0001419251216468998
Colombo Proper,6.9,79.867,7.0,2019-09-21,0.02,81,6.719672168285214e-05
Kurunegala Proper,7.467,80.367,116.0,2019-03-14,0.0,86,0.0002650971419890203
Kurunegala Proper,7.467,80.367,116.0,2019-05-12,0.0,87,0.0001183245679523513
Kurunegala Proper,7.467,80.367,116.0,2019-12-30,0.0,82,2.6467721812277354e-05
Kurunegala Proper,7.467,80.367,116.0,2020-08-03,0.03,81,0.00011870411792639981
Kurunegala Proper,7.467,80.367,116.0,2021-03-08,0.02,82,0.00015149507410422655
Kurunegala Proper,7.467,80.367,116.0,2021-07-14,0.0,82,0.00010786469129457337
Kurunegala Proper,7.467,80.367,116.0,2021-09-17,0.01,83,5.895618034128121e-05
Kurunegala Proper,7.467,80.367,116.0,2022-02-04,0.0,85,0.0002705751979403631
Colombo Proper,6.9,79.867,7.0,2019-09-25,3.5,77,0.00030001354040700307
Colombo Proper,6.9,79.867,7.0,2019-12-31,0.0,82,0.00024258532287659053
Colombo Proper,6.9,79.867,7.0,2020-07-06,0.0,83,2.917879854773666e-05
Kurunegala Proper,7.467,80.367,116.0,2020-01-18,0.02,86,2.6839902862685936e-05
Kurunegala Proper,7.467,80.367,116.0,2020-09-09,0.0,78,0.00010988851035493463
Kurunegala Proper,7.467,80.367,116.0,2021-04-01,0.0,85,0.00020343162066627652
Kurunegala Proper,7.467,80.367,116.0,2021-07-26,0.94,78,5.6568951045308056e-05
Kurunegala Proper,7.467,80.367,116.0,2023-02-22,0.0,81,0.00015957822814210518
Kurunegala Proper,7.467,80.367,116.0,2023-05-11,0.0,81,0.0001201843181280064
Kurunegala Proper,7.467,80.367,116.0,2023-05-26,0.0,85,0.00014106750753275514
Kurunegala Proper,7.467,80.367,116.0,2023-05-27,0.0,85,4.420866732667342e-05
Kurunegala Proper,7.467,80.367,116.0,2023-12-12,0.0,79,0.00013090836924260335
Colombo Proper,6.9,79.867,7.0,2019-03-16,0.0,83,0.0003507194301071738
Colombo Proper,6.9,79.867,7.0,2019-03-29,0.0,83,0.0002540006405394258
Colombo Proper,6.9,79.867,7.0,2020-09-24,0.05,83,0.0001260179927192051
Kurunegala Proper,7.467,80.367,116.0,2021-09-08,0.0,81,0.0001052315986807806
Kurunegala Proper,7.467,80.367,116.0,2023-05-22,0.0,84,0.00010905076167151383
Kurunegala Proper,7.467,80.367,116.0,2023-06-12,0.01,81,0.0001476243459930362
Colombo Proper,6.9,79.867,7.0,2019-02-05,2.78,80,0.0003618487680796534
Colombo Proper,6.9,79.867,7.0,2019-03-23,0.06,81,0.00014400555083803182
Colombo Proper,6.9,79.867,7.0,2019-06-04,0.64,85,8.42250633206326e-05
Colombo Proper,6.9,79.867,7.0,2020-01-31,0.0,82,0.0003446412323474224
Colombo Proper,6.9,79.867,7.0,2020-06-25,0.0,84,7.267119946874043e-05
Kurunegala Proper,7.467,80.367,116.0,2019-03-07,0.0,86,0.00018920686578255378
Kurunegala Proper,7.467,80.367,116.0,2019-07-14,0.0,84,0.00011800378436033279
Kurunegala Proper,7.467,80.367,116.0,2019-10-25,0.69,84,0.00017308006758775423
Kurunegala Proper,7.467,80.367,116.0,2020-04-02,0.0,86,0.00028650560295641586
Kurunegala Proper,7.467,80.367,116.0,2021-02-03,0.0,80,9.276187771861612e-05
Kurunegala Proper,7.467,80.367,116.0,2021-04-06,0.0,86,0.00014803814861206628
Kurunegala Proper,7.467,80.367,116.0,2021-06-23,0.0,83,0.00021659015525423927
Kurunegala Proper,7.467,80.367,116.0,2021-06-24,0.18,81,1.0743421904431873e-05
Kurunegala Proper,7.467,80.367,116.0,2021-12-08,0.0,82,0.00017293445745752067
Kurunegala Proper,7.467,80.367,116.0,2021-12-31,0.05,80,4.432650884519733e-05
Kurunegala Proper,7.467,80.367,116.0,2022-12-16,0.0,81,0.00012375404956124178
Kurunegala Proper,7.467,80.367,116.0,2023-01-19,0.0,78,0.00012653545315078281
Kurunegala Proper,7.467,80.367,116.0,2023-03-08,0.0,83,0.0002118883439632248
Kurunegala Proper,7.467,80.367,116.0,2023-08-15,0.0,83,0.00016406130861482997
Colombo Proper,6.9,79.867,7.0,2019-04-08,0.0,85,0.0001938136388473303
Colombo Proper,6.9,79.867,7.0,2020-01-24,0.0,84,0.0002021668074626597
Colombo Proper,6.9,79.867,7.0,2020-04-01,0.36,83,0.00015828455798327923
Kurunegala Proper,7.467,80.367,116.0,2019-05-16,0.0,87,0.00014039193757000868
Kurunegala Proper,7.467,80.367,116.0,2019-05-29,0.01,88,0.0002594716110907922
Kurunegala Proper,7.467,80.367,116.0,2020-03-24,0.0,86,0.00026756762772529717
Kurunegala Proper,7.467,80.367,116.0,2020-06-02,0.0,85,0.00015210283675242992
Kurunegala Proper,7.467,80.367,116.0,2020-11-16,0.11,80,0.00014686277508066482
Kurunegala Proper,7.467,80.367,116.0,2021-06-07,0.0,83,5.7791143435428305e-05
Kurunegala Proper,7.467,80.367,116.0,2022-02-28,0.0,81,9.222746645305057e-05
Kurunegala Proper,7.467,80.367,116.0,2022-04-27,0.0,83,0.00014109171235705118
Kurunegala Proper,7.467,80.367,116.0,2022-08-30,0.06,77,3.736583148752993e-05
Kurunegala Proper,7.467,80.367,116.0,2022-12-21,0.41,76,0.00016023382835789958
Kurunegala Proper,7.467,80.367,116.0,2023-07-27,0.0,83,7.943533561838486e-05
Kurunegala Proper,7.467,80.367,116.0,2023-08-11,0.0,85,0.00019440356972578855
Kurunegala Proper,7.467,80.367,116.0,2023-09-21,0.0,81,5.4828038736122604e-05
Kurunegala Proper,7.467,80.367,116.0,2023-10-28,0.2,78,0.0002072710466136348
Kurunegala Proper,7.467,80.367,116.0,2019-06-30,0.0,84,9.635928192938445e-05
